id,name
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1412,DEB FILE:///MEDIA/KYLIN/KYLIN-0.2 JUNIPER MAIN
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1413,/MEDIA/KYLIN/KYLIN-0.2
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1414,/BOOT/GRUB.CFG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1415,DRIVICETREE/DTB/U-BOOT-GENERAL.DTB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1416,DRIVICETREE/DTB/U-BOOT-CHANGCHENG-LAPTOP.DTB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1417,/TMP/CORE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1418,FILE:///MEDIA/KYLIN/KYLIN-0.2
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1419,DEB ASLI:///MEDIA/KYLIN/KYLIN-0.2 JUNIPER MAIN
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1420,TB/U-BOOT-CHANGCHENG-LAPTOP.DTB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1421,1.11.2
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1422,FCITX
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1423,1.12.1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1424,1.11.3
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1425,恢复默认配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1426,/DEV/SDB1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1427,UTF-8
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1428,.TTF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1429,中文字符显示为乱码
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1430,DEV/SDB1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1431,TTF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1432,USR/SHARE/FONTS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1433,FC-CACHE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1434,MATE-MENU
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1435,--RESET
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1436,状态栏
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1437,HTTP://TRAIN.KYLINOS.CN:35202/MOOC/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1438,TEAMVIEWER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1439,SUDOER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1440,家目录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1441,1.12.9
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1442,/ETC/SUDOER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1443,系统盘
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1444,麒麟官网
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1445,兼容适配
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1446,软件下载
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1447,CTRL+H
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1448,PRTSC
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1449,PRTSC+SHIFT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1450,登录系统的密码
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1451,抓图
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1452,MOUNT.NFS : /HOME/NFS : DEVICE IS BUSY
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1453,SUDO CHMOD -R 777
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1454,/HOME/NFS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1455,登录右上
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1456,系统界面变英文
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1457,/ETC/PROFILE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1458,GDM_LANG='ZH_CN'
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1459,LANG='ZH_CN.UTF-8'
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1460,LANGUAGE='ZH_CN'
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1461,SUDO RM -RF ~/.CONFIG ~/.CACHE ~/.LOCAL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1462,~/.LOCAL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1463,ENV
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1464,复制粘贴
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1465,FIREWALL-CMD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1466,--ZONE=PUBLIC
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1467,--ADD-PORT=8080/TCP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1468,8080
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1469,FIREWALL-CMD --RELOAD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1470,--PERMANENT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1471,--REMOVE-PORT=8080/TCP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1472,CP -A
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1473,/HOME/KYLIN/1.TXT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1474,U 盘的路径
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1475,指定目录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1476,1.12.20.
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1477,问题现象
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1478,无图形化
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1479,字符界面
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1480,默认安装
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1481,参数
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1482,挂载的数据盘
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1483,中标麒麟操作系统
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1484,117
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1485,118
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1486,修拷贝文件/数据到指定的目录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1487,可见
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1488,不可见
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1489,银河麒麟 V4 系统
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1490,IP 地址
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1491,ETHOOL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1492,浪潮服务器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1493,IP 地址不生效
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1494,YUM
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1495,LIBFASTCOMMON
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1496,V1.0.43
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1497,WGET
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1498,UNZIP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1499,MAKE.SH
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1500,GCC
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1501,PCRE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1502,OPENSSL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1503,PERLDEVEL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1504,LIBFASTCOMMON-1.0.43
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1505,/USR/LIB64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1506,命令
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1507,网口状态
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1508,USR/LIB64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1509,源代码
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1510,V1.0.43.ZIP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1511,MAKE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1512,/USR/LIB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1513,FASTDFS-5.11
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1514,DAEMON-RELOAD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1515,/ROOT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1516,HTTPS://GITHUB.COM/HAPPYFISH100/FASTDFS/TREE/V5.11
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1517,/ETC/FDFS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1518,/USR八大以来
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1519,MAKE.SH INSTALL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1520,/USR/LIB64/LIBFASTCOMMON.SO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1521,TAR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1522,LL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1523,/USR/BIN
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1524,V5.11
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1525,FASTDFS-5.11.TAR.GZ
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1526,TRACKER.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1527,STORAGE.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1528,CLIENT.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1529,/HOME/FASTDFS/TRACKER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1530,/HOME/FASTDFS/STORAGE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1531,BIND_ADDR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1532,本机 IP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1533,GREP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1534,/ROOT/FASTDFS-5.11/CONF/*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1535,FDFS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1536,HTTP.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1537,MIME.TYPES
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1538,TARCKER.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1539,BASE_PATH
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1540,HTTP.SERVER_PORT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1541,TRACKER_SERVER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1542,TRACKER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1543,STORAGE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1544,FDFS_TRACKERD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1545,FDFS_STORAGED
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1546,8888
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1547,22122
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1548,/HOME/FASTDFS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1549,STORE_PATH0
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1550,/USR/BIN/FDFS_TRACKERD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1551,/USR/BIN/FDFS_STORAGED
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1552,/ETC/FDFS/TRACKER.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1553,/ETC/FDFS/STORAGE.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1554,FDFS_UPLOAD_FILE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1555,/ETC/FDFS/CLIENT.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1556,XXX.TXT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1557,/HOME/FASTDFS/STORAGE/LOGS/STORAGED.LOG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1558,10.X.X.199
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1559,HTTP://10.X.X.199/GROUP1//M00/00/00/XXX.TXT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1560,GROUP1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1561,M00/00/00/XXX.TXT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1562,TXT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1563,START
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1564,TAIL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1565,FDFS_TEST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1566,DOWNLAOD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1567,127
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1568,本机
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1569,SUCCESSFULLY
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1570,STORAGED.LOG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1571,M00
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1572,GROUP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1573,://10.X.X.199/GROUP1//M00/00/00/XXX.TXT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1574,/M00/00/00/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1575,CKFOX19XWN2AGTZBAAAADQVNPY4278_BIG.TXT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1576,NGINX
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1577,NGINX1.16.1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1578,FASTDFS-NGINX-MODULE_V1.16.TAR.GZ
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1579,HTTPS://PAN.BAIDU.COM/S/1HS3QP84
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1580,MKDIR -P /USR/LOCAL/NGINX
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1581,DOWNLOAD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1582,HTTP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1583,/USR/LOCAL/NGINX
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1584,FASTDFS-NGINX-MODULE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1585,NGINX.1.16.1.TAR.GZ
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1586,CONFIGURE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1587,--PREFIX
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1588,--ADD-MODULE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1589,OJBC/MAKEFILE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1590,-WERRORI
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1591,报错
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1592,重新编译安装
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1593,解压
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1594,放置于同一目录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1595,URL链接
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1596,./CONFIGURE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1597,SRC/OS/UNIX/NGX_USER.C
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1598,MOD_FASTDFS.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1599,CONNECT_TIMEOUT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1600,MIME
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1601,/FDFS/MOD_FASTDFS.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1602,/ETC/FDFS/MOD_FASTDFS.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1603,URL_HAVE_GROUP_NAME
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1604,CD FASTDFS-NGINX-MODULE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1605,/ETC/FDFS/HTTP.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1606,/ETC/FDFS/MIME.TYPES
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1607,/USR/LOCAL/NGINX/CONF/NGINX.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1608,LISTEN 8888
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1609,LOCATION /GROUP1/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1610,/HOME/FASTDFS/STORAGE/DATA
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1611,NGX_FASTDFS_MODULE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1612,/USR/LOCAL/NGINX/BIN/NGINX
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1613,HTTP{ }
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1614,ERROR_PAGE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1615,/50X.HTML
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1616,ROOT HTML
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1617,STORAGED
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1618,TRACKERD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1619,BASE_DIR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1620,LOCATION
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1621,SERVER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1622,SERVER_NAME
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1623,NETSTANDARD-TARGETING-PACK-2.1-3.1.103-2.P01.KY10.X86_64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1624,DOTNET-TARGETING-PACK-3.1-3.1.3-2.P01.KY10.X86_64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1625,TARGET-RESTORE-2.1.70-3.1.KY10.NOARCH
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1626,ASPNETCORE-TARGETING-PACK-3.1-3.1.3-2.P01.KY10.X86_64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1627,OPEN-ISCSI
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1628,OPEN-ISCSI-2.0.876-18.KY10.X86_64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1629,/DEV/NVME0N3
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1630,TARGET*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1631,服务端
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1632,客户端
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1633,.KY10.X86_64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1634,VGCREATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1635,VG_DATA_TEST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1636,LVCREATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1637,-L 19G
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1638,LV_DATA_TEST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1639,/DEV/NVME0N1P2
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1640,KLAS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1641,VGS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1642,LVS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1643,TARGETCLI
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1644,-N LV_DATA_TEST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1645,LOCALHOST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1646,DISK1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1647,/DEV/MAPPER/V
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1648,逻辑卷组
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1649,VG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1650,LV
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1651,PV
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1652,SN
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1653,ATTR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1654,VSIZE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1655,BACKUP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1656,SWAP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1657,BACKSTORES/BLOCK
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1658,LUN
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1659,/DEV/MAPPER/VG_DATA_TEST-LV_DATA_TEST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1660,/BACKSTORES/BLOCK
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1661,/ISCSI
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1662,IQN
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1663,IQN.2003-01.ORG.LINUX-ISCSI.LOCALHOST.X8664:SN.CF9A2BAF3971
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1664,3260
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1665,CREATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1666,ACLS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1667,PORTALS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1668,TCP/IP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1669,GLOBAL PREF AUTO_ADD_DEFAULT_PORTAL=TRUE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1670,0.0.0.0
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1671,PORT 3260
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1672,TPG1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1673,TARGET☷
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1674,/ISCSI/IQN.20...971/TPG1/ACLS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1675,PWD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1676,LOCALHOST.X8664
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1677,SN.CF9A2BAF3971
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1678,DELETE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1679,NODE ACL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1680,MAPPED LUNS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1681,DELETED NODE ACL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1682,CREATED NODE ACL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1683,IQN.2003-01.ORG.LINUX-ISCSI.LOCALHOST.X8664:SN.CF9A2BAF3971:TEST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1684,O- ACLS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1685,TPGS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1686,NO-AUTH
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1687,NO-GEN-ACLS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1688,MISSING REQUIRED PARAMETER IP_PORT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1689,0.0.0.0:3260
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1690,IP_PORT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1691,192.168.50.145
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1692,/ISCSI/IQN.20.../TPG1/PORTALS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1693,DELETED NETWORK PORTAL 0.0.0.0:3260
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1694,/ISCSI/IQN.20.../TPG1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1695,NETWORK PORTAL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1696,192.168.50.145:3260
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1697,135
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1698,STORAGE_OBJECT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1699,/ISCSI/IQN.20.../TPG1/LUNS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1700,MISSING REQUIRED PARAMETER STORAGE_OBJECT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1701,/B/BACKSTORES/BLOCK
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1702,/ISCSI/IQN.20...971/TPG1/LUNS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1703,/BACKSTORES/BLOCK/DISK1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1704,/BACKUP/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1705,CREATED LUN 0
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1706,FIREWALL-C
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1707,INITIATOR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1708,SYSTEMCTL ENABLE TARGET
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1709,FIREWALL-CMD --PERMANENT --ADD-PORT=3260/TCP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1710,FIREWALL-CMD –RELOAD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1711,ISCSID
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1712,/ETC/ISCSI/INITIATORNAME.ISCSI
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1713,IQN.2ቅ03-01.ORG.LINUX-ISCSI.LOCALHOST.X8664:SN.CF9A2BAF3971
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1714,-M
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1715,-T
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1716,-P
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1717,登录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1718,/ROOT@NODE02 ~
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1719,PORTAL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1720,/ETC/ISCSI/ISCSID.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1721,_NETDEV
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1722,ISCSIADM: CAN NOT CONNECT TO ISCSI DAEMON (111)!
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1723,ISCSID.STARTUP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1724,INIT SCRIPTS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1725,MODE=0
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1726,BALANCE-RR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1727,PORT CHANNEL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1728,ETH1
